가맹점명,사용가능지역화폐,시도명,시군구명,소재지도로명주소,소재지지번주소,업종명,주요상품,전화번호,데이터기준일자
유림채소,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 인북로 259, A동 서6-1호 (남중동)",,식자재/유통,,,2025-06-10
선경포장,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로30길 76 (용제동),,의류/잡화,,,2025-06-10
전복궁,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로3길 7-16 (모현동1가),,음식점/식음료업,,,2025-06-10
경주얼리,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 호반로 8, 2층 (동용리)",,가전/통신,,,2025-06-10
익산시우리밀영농조합법인,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로 89 (오산리),,식자재/유통,,,2025-06-10
멜로디음악학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고현로7길 7 현대아파트상가 2층 멜로디음악학원,,기술/기능 교육,,,2025-06-10
빌라드네이쳐,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로27길 43-4 빌라드네이쳐,,음식점/식음료업,,,2025-06-10
숨힐링테라피,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 약촌로 205, 2층 (영등동)",,생활/리빙,,,2025-06-10
먹보유통,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로9길 43-3, 303호 (영등동,달빛원룸)",,식자재/유통,,,2025-06-10
올랜드백화점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로 264 (남중동),,가전/통신,,,2025-06-10
본가 교동짬뽕,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 308 1층 본가교동짬뽕,,음식점/식음료업,,,2025-06-10
굽네치킨(영등점),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로32길 7 굽네치킨,,음식점/식음료업,,,2025-06-10
첨단카센타,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 121 (마동),,자동차/주유,,,2025-06-10
초미당 첫번째,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로33길 76 초미당,,음식점/식음료업,,,2025-06-10
제이아르더(J ARDOR),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 93-6 1층 J.ARDOR,,생활/리빙,,,2025-06-10
참ENG,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로20길 7 (마동),,건축/철물,,,2025-06-10
(주)웰푸드,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 계문1길 122,(신용동)",,식자재/유통,,,2025-06-10
빨강포차,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 익산대로2길 36, 1층 (인화동1가,크레뮬린BAR)",,음식점/식음료업,,,2025-06-10
전주콩뿌리콩나물국밥,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 미력3길 44, 1층 (와리)",,음식점/식음료업,,,2025-06-10
중앙미용학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로 171 2층,,기술/기능 교육,,,2025-06-10
광성,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 탑천로 163 (신기리),,생활/리빙,,,2025-06-10
한백년 추어탕,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로 483-18 한백년 추어탕 1층,,음식점/식음료업,,,2025-06-10
지세븐(G7) 레드,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 목천로1길 24 (인화동1가,엑스텔모텔)",,여행/숙박,,,2025-06-10
신참면,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 서동로8길 14-22, 1층 (동산동)",,음식점/식음료업,,,2025-06-10
어스라운지,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로10길 69 2층 어스라운지,,음식점/식음료업,,,2025-06-10
목동의집,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로22길 8-1 목동의집,,음식점/식음료업,,,2025-06-10
스마트약국,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로9길 7 드림빌딩 1층 스마트약국,,보건/복지,,,2025-06-10
영농조합법인다송리사람들,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 익산대로 1424-7 이화동산한식당,,식자재/유통,,,2025-06-10
아모레,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로6길 36 2층 아모레익산모현점,,가전/통신,,,2025-06-10
별빛정원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고현로 98-13 별빛정원,,음식점/식음료업,,,2025-06-10
붐투,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 선화로1길 22, 3층 (모현동1가)",,음식점/식음료업,,,2025-06-10
보화귀금속,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 1035 (영등동),,귀금속,,,2025-06-10
란초밥,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로17길 44-13, 1층 (영등동)",,음식점/식음료업,,,2025-06-10
모이세포차,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로 10, 1층 마한식당 (마동)",,기타,,,2025-06-10
다다익산,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로32길 4 1층 다다익산,,음식점/식음료업,,,2025-06-10
집보다차,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 511 집보다차,,자동차/주유,,,2025-06-10
(주)대일푸드,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로6길 68 (인화동2가),,식자재/유통,,,2025-06-10
유미가,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 진북로 713 (낭산리),,음식점/식음료업,,,2025-06-10
(주)그랜드팰리스호텔익산,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로1길 9 (평화동),,여행/숙박,,,2025-06-10
다온코스메틱,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로4길 37 4층 다온코스메틱,,생활/리빙,,,2025-06-10
허브센트,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로21길 64, 502동 101호 (부송동,리젠시빌아파트)",,기술/기능 교육,,,2025-06-10
홈시스산업,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 용산로 242 (용산리),,건축/철물,,,2025-06-10
경인사무기,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 인북로 116, 롯데캐논경인사무기 (갈산동)",,생활/리빙,,,2025-06-10
(주)전북클린코리아,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 우주로 33 (온수리),,기타,,,2025-06-10
역전할머니맥주함열점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 함열중앙로 38, 1동 1층 101호 (와리,신호e플러스아파트)",,기타,,,2025-06-10
혜윰,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 12-23 (중앙동1가),,기타,,,2025-06-10
금마침구,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 금마4길 7, C-21호 (동고도리)",,의류/잡화,,,2025-06-10
모드에미용실,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 190-10 라인아파트상가 101호,,생활/리빙,,,2025-06-10
도로시,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로61길 25 도로시헤어,,생활/리빙,,,2025-06-10
IS스포츠,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 1105 (영등동),,문화/체육,,,2025-06-10
이레카페,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로43길 32-6 2층,,음식점/식음료업,,,2025-06-10
파란들영농조합법인,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 삼기길 142, 1층 (기산리)",,식자재/유통,,,2025-06-10
세븐일레븐 익산어양스타점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 궁동로 109, 1층 102호 (어양동,어양주공8단지)",,식자재/유통,,,2025-06-10
크린토피아 익산어양부영1차점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로20길 25 103호,,생활/리빙,,,2025-06-10
명보석,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로63길 27 (영등동),,귀금속,,,2025-06-10
비비큐 금마점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 금마면 고도길 50 비비큐 금마점,,음식점/식음료업,,,2025-06-10
88키친,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로64길 41 1층 88제육,,음식점/식음료업,,,2025-06-10
상아치과,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로14길 4 2층 상아치과의원,,보건/복지,,,2025-06-10
델리호응 본점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로 528 1층 델리호응 본점,,식자재/유통,,,2025-06-10
파스텔공방,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 15-7 파스텔공방,,의류/잡화,,,2025-06-10
(주)에스엠케이정보통신,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화1로 107 (마동),,건축/철물,,,2025-06-10
퓨어필라테스,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로21길 25 명문빌딩 2층,,기술/기능 교육,,,2025-06-10
천일전기산업,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로 621 (인화동1가),,건축/철물,,,2025-06-10
유림세상,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로30길 3, 110동 201호 (영등동,제일1차APT,상가)",,디자인/인쇄,,,2025-06-10
뜨개랑,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로47길 18 뜨개랑,,기타,,,2025-06-10
명문사진관,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로 743-1 익산시동산동 674-3,,생활/리빙,,,2025-06-10
다이쁨,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로5길 32-1 (창인동1가),,의류/잡화,,,2025-06-10
대신건축,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 탑천로 165-8 (신기리),,건축/철물,,,2025-06-10
스타일,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 호반로 8 (동용리),,귀금속,,,2025-06-10
(유)동이리 장례식장,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 5 (인화동2가),,음식점/식음료업,,,2025-06-10
바람개비 카페,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 성당로 763, 2층 (성당리)",,음식점/식음료업,,,2025-06-10
브라이언스영어학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 268 2층,,외국어/언어,,,2025-06-10
프렌즈스크린배산점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로 134 4층프렌즈,,문화/체육,,,2025-06-10
양 박 분식포차,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로23길 27 1층상가,,음식점/식음료업,,,2025-06-10
보람주유소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 236 (영등동),,자동차/주유,,,2025-06-10
도도걸,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 서동로2길 50, 상가동 103호 (동산동,우성아파트)",,의류/잡화,,,2025-06-10
